Image,Classification,Damage,Whole,Front,Rear,Side,Minor,Major,Severe
mnr_0026,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0027,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0028,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0029,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0030,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0031,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0032,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0033,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0034,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0035,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0036,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0037,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0038,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0039,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0040,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0041,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0042,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0043,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0044,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0045,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0046,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0047,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0048,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0049,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0050,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0051,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0052,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0053,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0054,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0055,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0056,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0057,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0058,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0059,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0060,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0061,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0062,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0063,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0064,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0065,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0066,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0067,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0068,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0069,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0070,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0071,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0072,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0073,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0074,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0075,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0076,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0077,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0078,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0079,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0080,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0081,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0082,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0083,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0084,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0085,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0086,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0087,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0088,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0089,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0090,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0091,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0092,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0093,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0094,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0095,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0096,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0097,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0098,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0099,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0100,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0101,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0102,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0103,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0104,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0105,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0106,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0107,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0108,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0109,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0110,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0111,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0112,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0113,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0114,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0115,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0116,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0117,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0118,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0119,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0120,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0121,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0122,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0123,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0124,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0125,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0126,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0127,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0128,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0129,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0130,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0131,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0132,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0133,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0134,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0135,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0136,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0137,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0138,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0139,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0140,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0141,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0142,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0143,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0144,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0145,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0146,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0147,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0148,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0149,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0150,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0151,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0152,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0153,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0154,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0155,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0156,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0157,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0158,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0159,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0160,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0161,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0162,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0163,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0164,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0165,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0166,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0167,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0168,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0169,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0170,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0171,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0172,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0173,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0174,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0175,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0176,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0177,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0178,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0179,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0180,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0181,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0182,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0183,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0184,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0185,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0186,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0187,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0188,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0189,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0190,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0191,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0192,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0193,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0194,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0195,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0196,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0197,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0198,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0199,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0200,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0201,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0202,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0203,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0204,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0205,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0206,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0207,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0208,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0209,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0210,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0211,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0212,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0213,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0214,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0215,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0216,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0217,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0218,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0219,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0220,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0221,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0222,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0223,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0224,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0225,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0226,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0227,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0228,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0229,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0230,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0231,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0232,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0233,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0234,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0235,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0236,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0237,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0238,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0239,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0240,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0241,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0242,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0243,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0244,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0245,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0246,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0247,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0248,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0249,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0250,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0251,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0252,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0253,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0254,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0255,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0256,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0257,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0258,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0259,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0260,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0261,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0262,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0263,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0264,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0265,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0266,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0267,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0268,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0269,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0270,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0271,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0272,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0273,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0274,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0275,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0276,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0277,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mnr_0278,"['Damage', 'Minor']",1,0,0,0,0,1,0,0
mod_0001,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0002,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0003,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0004,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0005,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0006,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0007,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0008,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0009,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0010,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0011,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0012,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0013,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0014,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0015,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0016,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0017,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0018,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0019,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0020,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0021,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0022,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0023,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0024,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0025,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0026,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0027,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0028,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0029,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0030,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0031,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0032,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0033,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0034,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0035,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0036,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0037,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0038,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0039,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0040,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0041,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0042,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0043,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0044,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0045,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0046,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0047,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0048,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0049,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0050,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0051,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0052,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0053,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0054,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0055,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0056,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0057,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0058,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0059,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0060,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0061,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0062,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0063,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0064,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0065,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0066,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0067,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0068,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0069,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0070,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0071,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0072,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0073,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0074,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0075,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0076,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0077,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0078,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0079,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0080,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0081,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0082,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0083,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0084,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0085,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0086,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0087,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0088,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0089,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0090,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0091,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0092,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0093,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0094,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0095,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0096,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0097,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0098,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0099,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0100,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0101,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0102,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0103,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0104,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0105,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0106,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0107,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0108,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0109,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0110,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0111,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0112,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0113,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0114,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0115,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0116,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0117,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0118,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0119,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0120,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0121,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0122,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0123,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0124,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0125,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0126,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0127,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0128,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0129,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0130,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0131,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0132,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0133,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
mod_0134,"['Damage', 'Moderate']",1,0,0,0,0,0,1,0
